commodity_id,commodity,country_id,country,local_region_id,local_region,market,currency_id,cur_name,unit,month,conflict,precipitation,inflation,price
55,Bread,1,afghanistan,285,Kandahar,Kandahar,87,AFN,KG,2,1,0.005937931034482755,4.975951671600342,37.0
55,Bread,1,afghanistan,285,Kandahar,Kandahar,87,AFN,KG,3,1,0.00893225806451613,4.975951671600342,37.0
55,Bread,1,afghanistan,285,Kandahar,Kandahar,87,AFN,KG,4,1,0.004255000000000001,4.975951671600342,37.0
55,Bread,1,afghanistan,285,Kandahar,Kandahar,87,AFN,KG,5,1,0.0,4.975951671600342,37.0
55,Bread,1,afghanistan,285,Kandahar,Kandahar,87,AFN,KG,6,1,0.0,4.975951671600342,37.0
55,Bread,1,afghanistan,292,Nangarhar,Jalalabad,87,AFN,KG,1,1,0.00546774193548387,4.6739959716796875,33.3
55,Bread,1,afghanistan,292,Nangarhar,Jalalabad,87,AFN,KG,2,1,0.005937931034482755,4.6739959716796875,33.3
55,Bread,1,afghanistan,292,Nangarhar,Jalalabad,87,AFN,KG,3,1,0.00893225806451613,4.6739959716796875,33.3
55,Bread,1,afghanistan,292,Nangarhar,Jalalabad,87,AFN,KG,4,1,0.004255000000000001,4.6739959716796875,33.3
55,Bread,1,afghanistan,292,Nangarhar,Jalalabad,87,AFN,KG,5,1,0.0,4.6739959716796875,33.3
55,Bread,1,afghanistan,292,Nangarhar,Jalalabad,87,AFN,KG,6,1,0.0,4.6739959716796875,33.3
55,Bread,1,afghanistan,292,Nangarhar,Jalalabad,87,AFN,KG,7,1,0.0,4.6739959716796875,33.3
55,Bread,1,afghanistan,292,Nangarhar,Jalalabad,87,AFN,KG,8,1,0.0,4.6739959716796875,33.3
55,Bread,1,afghanistan,292,Nangarhar,Jalalabad,87,AFN,KG,9,1,0.0,4.6739959716796875,33.3
55,Bread,1,afghanistan,292,Nangarhar,Jalalabad,87,AFN,KG,10,1,0.0,4.6739959716796875,33.3
55,Bread,1,afghanistan,292,Nangarhar,Jalalabad,87,AFN,KG,11,1,0.0,4.6739959716796875,33.3
55,Bread,1,afghanistan,292,Nangarhar,Jalalabad,87,AFN,KG,12,1,0.0156,4.6739959716796875,33.3
55,Bread,1,afghanistan,292,Nangarhar,Jalalabad,87,AFN,KG,1,1,0.00546774193548387,-0.661709189414978,37.475
55,Bread,1,afghanistan,292,Nangarhar,Jalalabad,87,AFN,KG,2,1,0.005937931034482755,-0.661709189414978,50.0
55,Bread,1,afghanistan,292,Nangarhar,Jalalabad,87,AFN,KG,3,1,0.00893225806451613,-0.661709189414978,50.0
55,Bread,1,afghanistan,292,Nangarhar,Jalalabad,87,AFN,KG,6,1,0.0,-0.661709189414978,50.0
55,Bread,1,afghanistan,292,Nangarhar,Jalalabad,87,AFN,KG,7,1,0.0,-0.661709189414978,50.0
55,Bread,1,afghanistan,292,Nangarhar,Jalalabad,87,AFN,KG,8,1,0.0,-0.661709189414978,50.0
55,Bread,1,afghanistan,292,Nangarhar,Jalalabad,87,AFN,KG,9,1,0.0,-0.661709189414978,50.0
55,Bread,1,afghanistan,292,Nangarhar,Jalalabad,87,AFN,KG,10,1,0.0,-0.661709189414978,50.0
55,Bread,1,afghanistan,292,Nangarhar,Jalalabad,87,AFN,KG,11,1,0.0,-0.661709189414978,50.0
55,Bread,1,afghanistan,292,Nangarhar,Jalalabad,87,AFN,KG,12,1,0.0156,-0.661709189414978,50.0
55,Bread,1,afghanistan,292,Nangarhar,Jalalabad,87,AFN,KG,1,1,0.00546774193548387,4.383892059326172,50.0
55,Bread,1,afghanistan,292,Nangarhar,Jalalabad,87,AFN,KG,2,1,0.005937931034482755,4.383892059326172,50.0
55,Bread,1,afghanistan,292,Nangarhar,Jalalabad,87,AFN,KG,3,1,0.00893225806451613,4.383892059326172,50.0
55,Bread,1,afghanistan,292,Nangarhar,Jalalabad,87,AFN,KG,4,1,0.004255000000000001,4.383892059326172,50.0
55,Bread,1,afghanistan,292,Nangarhar,Jalalabad,87,AFN,KG,5,1,0.0,4.383892059326172,50.0
55,Bread,1,afghanistan,292,Nangarhar,Jalalabad,87,AFN,KG,6,1,0.0,4.383892059326172,50.0
55,Bread,1,afghanistan,292,Nangarhar,Jalalabad,87,AFN,KG,7,1,0.0,4.383892059326172,50.0
55,Bread,1,afghanistan,292,Nangarhar,Jalalabad,87,AFN,KG,8,1,0.0,4.383892059326172,50.0
55,Bread,1,afghanistan,292,Nangarhar,Jalalabad,87,AFN,KG,9,1,0.0,4.383892059326172,50.0
55,Bread,1,afghanistan,292,Nangarhar,Jalalabad,87,AFN,KG,10,1,0.0,4.383892059326172,50.0
55,Bread,1,afghanistan,292,Nangarhar,Jalalabad,87,AFN,KG,11,1,0.0,4.383892059326172,50.0
55,Bread,1,afghanistan,292,Nangarhar,Jalalabad,87,AFN,KG,12,1,0.0156,4.383892059326172,50.0
55,Bread,1,afghanistan,292,Nangarhar,Jalalabad,87,AFN,KG,1,1,0.00546774193548387,4.975951671600342,50.0
55,Bread,1,afghanistan,292,Nangarhar,Jalalabad,87,AFN,KG,2,1,0.005937931034482755,4.975951671600342,50.0
55,Bread,1,afghanistan,292,Nangarhar,Jalalabad,87,AFN,KG,3,1,0.00893225806451613,4.975951671600342,50.0
55,Bread,1,afghanistan,292,Nangarhar,Jalalabad,87,AFN,KG,4,1,0.004255000000000001,4.975951671600342,50.0
55,Bread,1,afghanistan,292,Nangarhar,Jalalabad,87,AFN,KG,5,1,0.0,4.975951671600342,50.0
55,Bread,1,afghanistan,292,Nangarhar,Jalalabad,87,AFN,KG,6,1,0.0,4.975951671600342,50.0
55,Bread,1,afghanistan,99878,$Daykundi,Nili,87,AFN,KG,1,1,0.00546774193548387,4.6739959716796875,51.72
55,Bread,1,afghanistan,99878,$Daykundi,Nili,87,AFN,KG,2,1,0.005937931034482755,4.6739959716796875,51.72
55,Bread,1,afghanistan,99878,$Daykundi,Nili,87,AFN,KG,3,1,0.00893225806451613,4.6739959716796875,51.72
55,Bread,1,afghanistan,99878,$Daykundi,Nili,87,AFN,KG,4,1,0.004255000000000001,4.6739959716796875,51.72
55,Bread,1,afghanistan,99878,$Daykundi,Nili,87,AFN,KG,5,1,0.0,4.6739959716796875,51.72
55,Bread,1,afghanistan,99878,$Daykundi,Nili,87,AFN,KG,6,1,0.0,4.6739959716796875,51.72
55,Bread,1,afghanistan,99878,$Daykundi,Nili,87,AFN,KG,7,1,0.0,4.6739959716796875,51.72
55,Bread,1,afghanistan,99878,$Daykundi,Nili,87,AFN,KG,8,1,0.0,4.6739959716796875,51.72
55,Bread,1,afghanistan,99878,$Daykundi,Nili,87,AFN,KG,9,1,0.0,4.6739959716796875,51.72
55,Bread,1,afghanistan,99878,$Daykundi,Nili,87,AFN,KG,10,1,0.0,4.6739959716796875,51.72
55,Bread,1,afghanistan,99878,$Daykundi,Nili,87,AFN,KG,11,1,0.0,4.6739959716796875,51.72
55,Bread,1,afghanistan,99878,$Daykundi,Nili,87,AFN,KG,12,1,0.0156,4.6739959716796875,51.72
55,Bread,1,afghanistan,99878,$Daykundi,Nili,87,AFN,KG,1,1,0.00546774193548387,-0.661709189414978,51.72
55,Bread,1,afghanistan,99878,$Daykundi,Nili,87,AFN,KG,2,1,0.005937931034482755,-0.661709189414978,51.72
55,Bread,1,afghanistan,99878,$Daykundi,Nili,87,AFN,KG,3,1,0.00893225806451613,-0.661709189414978,51.72
55,Bread,1,afghanistan,99878,$Daykundi,Nili,87,AFN,KG,6,1,0.0,-0.661709189414978,51.7
55,Bread,1,afghanistan,99878,$Daykundi,Nili,87,AFN,KG,7,1,0.0,-0.661709189414978,51.72
55,Bread,1,afghanistan,99878,$Daykundi,Nili,87,AFN,KG,8,1,0.0,-0.661709189414978,51.72
55,Bread,1,afghanistan,99878,$Daykundi,Nili,87,AFN,KG,9,1,0.0,-0.661709189414978,51.7
55,Bread,1,afghanistan,99878,$Daykundi,Nili,87,AFN,KG,10,1,0.0,-0.661709189414978,51.72
55,Bread,1,afghanistan,99878,$Daykundi,Nili,87,AFN,KG,11,1,0.0,-0.661709189414978,51.72
55,Bread,1,afghanistan,99878,$Daykundi,Nili,87,AFN,KG,12,1,0.0156,-0.661709189414978,51.72
55,Bread,1,afghanistan,99878,$Daykundi,Nili,87,AFN,KG,1,1,0.00546774193548387,4.383892059326172,51.72
55,Bread,1,afghanistan,99878,$Daykundi,Nili,87,AFN,KG,2,1,0.005937931034482755,4.383892059326172,51.72
55,Bread,1,afghanistan,99878,$Daykundi,Nili,87,AFN,KG,3,1,0.00893225806451613,4.383892059326172,51.72
55,Bread,1,afghanistan,99878,$Daykundi,Nili,87,AFN,KG,4,1,0.004255000000000001,4.383892059326172,51.72
55,Bread,1,afghanistan,99878,$Daykundi,Nili,87,AFN,KG,5,1,0.0,4.383892059326172,51.72
55,Bread,1,afghanistan,99878,$Daykundi,Nili,87,AFN,KG,6,1,0.0,4.383892059326172,51.72
55,Bread,1,afghanistan,99878,$Daykundi,Nili,87,AFN,KG,7,1,0.0,4.383892059326172,51.72
55,Bread,1,afghanistan,99878,$Daykundi,Nili,87,AFN,KG,8,1,0.0,4.383892059326172,51.72
55,Bread,1,afghanistan,99878,$Daykundi,Nili,87,AFN,KG,9,1,0.0,4.383892059326172,51.72
55,Bread,1,afghanistan,99878,$Daykundi,Nili,87,AFN,KG,10,1,0.0,4.383892059326172,51.72
55,Bread,1,afghanistan,99878,$Daykundi,Nili,87,AFN,KG,11,1,0.0,4.383892059326172,51.72
55,Bread,1,afghanistan,99878,$Daykundi,Nili,87,AFN,KG,12,1,0.0156,4.383892059326172,51.72
55,Bread,1,afghanistan,99878,$Daykundi,Nili,87,AFN,KG,1,1,0.00546774193548387,4.975951671600342,51.72
55,Bread,1,afghanistan,99878,$Daykundi,Nili,87,AFN,KG,2,1,0.005937931034482755,4.975951671600342,51.72
55,Bread,1,afghanistan,99878,$Daykundi,Nili,87,AFN,KG,3,1,0.00893225806451613,4.975951671600342,51.72
55,Bread,1,afghanistan,99878,$Daykundi,Nili,87,AFN,KG,4,1,0.004255000000000001,4.975951671600342,51.72
55,Bread,1,afghanistan,99878,$Daykundi,Nili,87,AFN,KG,5,1,0.0,4.975951671600342,51.72
55,Bread,1,afghanistan,99878,$Daykundi,Nili,87,AFN,KG,6,1,0.0,4.975951671600342,51.72
55,Bread,4,algeria,344,Alger,Algiers,91,DZD,Unit,4,1,0.00223,4.784447193145752,10.0
55,Bread,4,algeria,344,Alger,Algiers,91,DZD,Unit,5,1,0.0,4.784447193145752,10.0
55,Bread,4,algeria,344,Alger,Algiers,91,DZD,Unit,6,1,0.0,4.784447193145752,10.0
55,Bread,4,algeria,344,Alger,Algiers,91,DZD,Unit,7,1,0.0,4.784447193145752,10.0
55,Bread,4,algeria,344,Alger,Algiers,91,DZD,Unit,8,1,0.0,4.784447193145752,10.0
55,Bread,4,algeria,344,Alger,Algiers,91,DZD,Unit,9,1,0.0,4.784447193145752,10.0
55,Bread,4,algeria,344,Alger,Algiers,91,DZD,Unit,10,1,0.0,4.784447193145752,10.0
55,Bread,4,algeria,344,Alger,Algiers,91,DZD,Unit,11,1,0.0,4.784447193145752,10.0
55,Bread,4,algeria,344,Alger,Algiers,91,DZD,Unit,12,1,0.0001,4.784447193145752,10.0
55,Bread,4,algeria,344,Alger,Algiers,91,DZD,Unit,1,1,9.032258064516125e-05,6.3976945877075195,10.0
55,Bread,4,algeria,344,Alger,Algiers,91,DZD,Unit,2,1,0.00011034482758620685,6.3976945877075195,10.0
55,Bread,4,algeria,344,Alger,Algiers,91,DZD,Unit,3,1,0.00012580645161290322,6.3976945877075195,10.0
55,Bread,4,algeria,344,Alger,Algiers,91,DZD,Unit,7,1,0.0,6.3976945877075195,10.0
55,Bread,4,algeria,344,Alger,Algiers,91,DZD,Unit,8,1,0.0,6.3976945877075195,10.0
55,Bread,4,algeria,344,Alger,Algiers,91,DZD,Unit,9,1,0.0,6.3976945877075195,10.0
55,Bread,4,algeria,344,Alger,Algiers,91,DZD,Unit,10,1,0.0,6.3976945877075195,10.0
55,Bread,4,algeria,383,Tindouf,Tindouf,91,DZD,Unit,4,1,0.00223,4.784447193145752,10.0
55,Bread,4,algeria,383,Tindouf,Tindouf,91,DZD,Unit,5,1,0.0,4.784447193145752,10.0
55,Bread,4,algeria,383,Tindouf,Tindouf,91,DZD,Unit,6,1,0.0,4.784447193145752,10.0
55,Bread,4,algeria,383,Tindouf,Tindouf,91,DZD,Unit,7,1,0.0,4.784447193145752,10.0
55,Bread,4,algeria,383,Tindouf,Tindouf,91,DZD,Unit,8,1,0.0,4.784447193145752,10.0
55,Bread,4,algeria,383,Tindouf,Tindouf,91,DZD,Unit,9,1,0.0,4.784447193145752,10.0
55,Bread,4,algeria,383,Tindouf,Tindouf,91,DZD,Unit,10,1,0.0,4.784447193145752,10.0
55,Bread,4,algeria,383,Tindouf,Tindouf,91,DZD,Unit,11,1,0.0,4.784447193145752,10.0
55,Bread,4,algeria,383,Tindouf,Tindouf,91,DZD,Unit,12,1,0.0001,4.784447193145752,10.0
55,Bread,4,algeria,383,Tindouf,Tindouf,91,DZD,Unit,1,1,9.032258064516125e-05,6.3976945877075195,10.0
55,Bread,4,algeria,383,Tindouf,Tindouf,91,DZD,Unit,2,1,0.00011034482758620685,6.3976945877075195,10.0
55,Bread,4,algeria,383,Tindouf,Tindouf,91,DZD,Unit,3,1,0.00012580645161290322,6.3976945877075195,10.0
55,Bread,4,algeria,383,Tindouf,Tindouf,91,DZD,Unit,7,1,0.0,6.3976945877075195,10.0
55,Bread,4,algeria,383,Tindouf,Tindouf,91,DZD,Unit,8,1,0.0,6.3976945877075195,10.0
55,Bread,4,algeria,383,Tindouf,Tindouf,91,DZD,Unit,9,1,0.0,6.3976945877075195,10.0
55,Bread,4,algeria,383,Tindouf,Tindouf,91,DZD,Unit,10,1,0.0,6.3976945877075195,10.0
55,Bread,4,algeria,383,Tindouf,Samara,91,DZD,Unit,4,1,0.00223,4.784447193145752,10.0
55,Bread,4,algeria,383,Tindouf,Samara,91,DZD,Unit,5,1,0.0,4.784447193145752,10.0
55,Bread,4,algeria,383,Tindouf,Samara,91,DZD,Unit,6,1,0.0,4.784447193145752,10.0
55,Bread,4,algeria,383,Tindouf,Samara,91,DZD,Unit,7,1,0.0,4.784447193145752,10.0
55,Bread,4,algeria,383,Tindouf,Samara,91,DZD,Unit,8,1,0.0,4.784447193145752,10.0
55,Bread,4,algeria,383,Tindouf,Samara,91,DZD,Unit,9,1,0.0,4.784447193145752,10.0
55,Bread,4,algeria,383,Tindouf,Samara,91,DZD,Unit,10,1,0.0,4.784447193145752,10.0
55,Bread,4,algeria,383,Tindouf,Samara,91,DZD,Unit,11,1,0.0,4.784447193145752,10.0
55,Bread,4,algeria,383,Tindouf,Samara,91,DZD,Unit,12,1,0.0001,4.784447193145752,10.0
55,Bread,4,algeria,383,Tindouf,Samara,91,DZD,Unit,1,1,9.032258064516125e-05,6.3976945877075195,10.0
55,Bread,4,algeria,383,Tindouf,Samara,91,DZD,Unit,2,1,0.00011034482758620685,6.3976945877075195,10.0
55,Bread,4,algeria,383,Tindouf,Samara,91,DZD,Unit,3,1,0.00012580645161290322,6.3976945877075195,10.0
55,Bread,4,algeria,383,Tindouf,Samara,91,DZD,Unit,7,1,0.0,6.3976945877075195,10.0
55,Bread,4,algeria,383,Tindouf,Samara,91,DZD,Unit,8,1,0.0,6.3976945877075195,10.0
55,Bread,4,algeria,383,Tindouf,Samara,91,DZD,Unit,9,1,0.0,6.3976945877075195,10.0
55,Bread,4,algeria,383,Tindouf,Samara,91,DZD,Unit,10,1,0.0,6.3976945877075195,10.0
55,Bread,4,algeria,383,Tindouf,Dakhla,91,DZD,Unit,4,1,0.00223,4.784447193145752,10.0
55,Bread,4,algeria,383,Tindouf,Dakhla,91,DZD,Unit,5,1,0.0,4.784447193145752,10.0
55,Bread,4,algeria,383,Tindouf,Dakhla,91,DZD,Unit,6,1,0.0,4.784447193145752,10.0
55,Bread,4,algeria,383,Tindouf,Dakhla,91,DZD,Unit,7,1,0.0,4.784447193145752,10.0
55,Bread,4,algeria,383,Tindouf,Dakhla,91,DZD,Unit,8,1,0.0,4.784447193145752,10.0
55,Bread,4,algeria,383,Tindouf,Dakhla,91,DZD,Unit,9,1,0.0,4.784447193145752,10.0
55,Bread,4,algeria,383,Tindouf,Dakhla,91,DZD,Unit,10,1,0.0,4.784447193145752,10.0
55,Bread,4,algeria,383,Tindouf,Dakhla,91,DZD,Unit,11,1,0.0,4.784447193145752,10.0
55,Bread,4,algeria,383,Tindouf,Dakhla,91,DZD,Unit,12,1,0.0001,4.784447193145752,10.0
55,Bread,4,algeria,383,Tindouf,Dakhla,91,DZD,Unit,1,1,9.032258064516125e-05,6.3976945877075195,10.0
55,Bread,4,algeria,383,Tindouf,Dakhla,91,DZD,Unit,2,1,0.00011034482758620685,6.3976945877075195,10.0
55,Bread,4,algeria,383,Tindouf,Dakhla,91,DZD,Unit,3,1,0.00012580645161290322,6.3976945877075195,10.0
55,Bread,4,algeria,383,Tindouf,Dakhla,91,DZD,Unit,7,1,0.0,6.3976945877075195,10.0
55,Bread,4,algeria,383,Tindouf,Dakhla,91,DZD,Unit,8,1,0.0,6.3976945877075195,10.0
55,Bread,4,algeria,383,Tindouf,Dakhla,91,DZD,Unit,9,1,0.0,6.3976945877075195,10.0
55,Bread,4,algeria,383,Tindouf,Dakhla,91,DZD,Unit,10,1,0.0,6.3976945877075195,10.0
55,Bread,4,algeria,383,Tindouf,Auserd,91,DZD,Unit,2,1,0.00011034482758620685,6.3976945877075195,10.0
55,Bread,4,algeria,383,Tindouf,Auserd,91,DZD,Unit,3,1,0.00012580645161290322,6.3976945877075195,10.0
55,Bread,4,algeria,383,Tindouf,Auserd,91,DZD,Unit,7,1,0.0,6.3976945877075195,10.0
55,Bread,4,algeria,383,Tindouf,Auserd,91,DZD,Unit,8,1,0.0,6.3976945877075195,10.0
55,Bread,4,algeria,383,Tindouf,Auserd,91,DZD,Unit,9,1,0.0,6.3976945877075195,10.0
55,Bread,4,algeria,383,Tindouf,Auserd,91,DZD,Unit,10,1,0.0,6.3976945877075195,10.0
55,Bread,4,algeria,383,Tindouf,Layoun,91,DZD,Unit,2,1,0.00011034482758620685,6.3976945877075195,10.0
55,Bread,4,algeria,383,Tindouf,Layoun,91,DZD,Unit,3,1,0.00012580645161290322,6.3976945877075195,10.0
55,Bread,4,algeria,383,Tindouf,Layoun,91,DZD,Unit,7,1,0.0,6.3976945877075195,10.0
55,Bread,4,algeria,383,Tindouf,Layoun,91,DZD,Unit,8,1,0.0,6.3976945877075195,10.0
55,Bread,4,algeria,383,Tindouf,Layoun,91,DZD,Unit,9,1,0.0,6.3976945877075195,10.0
55,Bread,4,algeria,383,Tindouf,Layoun,91,DZD,Unit,10,1,0.0,6.3976945877075195,10.0
55,Bread,59,congo,975,Likouala,Bakandi,48,XAF,KG,3,1,0.0072064516129032264,2.8858511447906494,1000.0
55,Bread,59,congo,975,Likouala,Bakandi,48,XAF,KG,4,1,0.015025,2.8858511447906494,1000.0
55,Bread,59,congo,975,Likouala,Bakandi,48,XAF,KG,5,1,0.0,2.8858511447906494,1188.0
55,Bread,59,congo,975,Likouala,Bakandi,48,XAF,KG,6,1,0.0,2.8858511447906494,1167.0
55,Bread,59,congo,975,Likouala,Bakandi,48,XAF,KG,9,1,0.0,2.8858511447906494,852.0
55,Bread,59,congo,975,Likouala,Bakandi,48,XAF,KG,5,1,0.0,1.0,1000.0
55,Bread,59,congo,975,Likouala,Monzombo,48,XAF,KG,1,1,0.006029032258064515,2.8858511447906494,1000.0
55,Bread,59,congo,975,Likouala,Monzombo,48,XAF,KG,2,1,0.009751724137931034,2.8858511447906494,933.0
55,Bread,59,congo,975,Likouala,Monzombo,48,XAF,KG,3,1,0.0072064516129032264,2.8858511447906494,756.0
55,Bread,59,congo,975,Likouala,Monzombo,48,XAF,KG,4,1,0.015025,2.8858511447906494,756.0
55,Bread,59,congo,975,Likouala,Monzombo,48,XAF,KG,5,1,0.0,2.8858511447906494,889.0
55,Bread,59,congo,975,Likouala,Monzombo,48,XAF,KG,6,1,0.0,2.8858511447906494,1667.0
55,Bread,59,congo,975,Likouala,Monzombo,48,XAF,KG,7,1,0.0,2.8858511447906494,1669.0
55,Bread,59,congo,975,Likouala,Monzombo,48,XAF,KG,8,1,0.0,2.8858511447906494,1715.0
55,Bread,59,congo,975,Likouala,Monzombo,48,XAF,KG,9,1,0.0,2.8858511447906494,1667.0
55,Bread,59,congo,975,Likouala,Monzombo,48,XAF,KG,10,1,0.0,2.8858511447906494,1660.0
55,Bread,59,congo,975,Likouala,Monzombo,48,XAF,KG,12,1,0.0453,2.8858511447906494,1015.0
55,Bread,59,congo,975,Likouala,Monzombo,48,XAF,KG,1,1,0.006029032258064515,1.0,1083.0
55,Bread,59,congo,975,Likouala,Monzombo,48,XAF,KG,2,1,0.009751724137931034,1.0,1120.0
55,Bread,59,congo,975,Likouala,Monzombo,48,XAF,KG,3,1,0.0072064516129032264,1.0,1148.0
55,Bread,59,congo,975,Likouala,Monzombo,48,XAF,KG,4,1,0.015025,1.0,1200.0
55,Bread,59,congo,975,Likouala,Monzombo,48,XAF,KG,5,1,0.0,1.0,1037.0
55,Bread,59,congo,978,Pool,Total,48,XAF,KG,4,0,0.015025,0.7441989779472351,1055.0
55,Bread,59,congo,978,Pool,Total,48,XAF,KG,5,0,0.0,0.7441989779472351,1015.0
55,Bread,59,congo,978,Pool,Total,48,XAF,KG,6,0,0.0,0.7441989779472351,1090.0
55,Bread,59,congo,978,Pool,Total,48,XAF,KG,7,0,0.0,0.7441989779472351,1040.0
55,Bread,59,congo,978,Pool,Total,48,XAF,KG,8,0,0.0,0.7441989779472351,1077.0
55,Bread,59,congo,978,Pool,Total,48,XAF,KG,9,0,0.0,0.7441989779472351,1100.0
55,Bread,59,congo,978,Pool,Total,48,XAF,KG,10,0,0.0,0.7441989779472351,1003.0
55,Bread,59,congo,978,Pool,Total,48,XAF,KG,11,0,0.0,0.7441989779472351,1005.0
55,Bread,59,congo,978,Pool,Total,48,XAF,KG,12,0,0.0453,0.7441989779472351,1000.52
55,Bread,59,congo,978,Pool,Total,48,XAF,KG,1,1,0.006029032258064515,2.8858511447906494,1100.0
55,Bread,59,congo,978,Pool,Total,48,XAF,KG,2,1,0.009751724137931034,2.8858511447906494,1100.0
55,Bread,59,congo,978,Pool,Total,48,XAF,KG,3,1,0.0072064516129032264,2.8858511447906494,1122.0
55,Bread,59,congo,978,Pool,Total,48,XAF,KG,4,1,0.015025,2.8858511447906494,1200.0
55,Bread,59,congo,978,Pool,Total,48,XAF,KG,5,1,0.0,2.8858511447906494,1115.0
55,Bread,59,congo,978,Pool,Total,48,XAF,KG,6,1,0.0,2.8858511447906494,1200.0
55,Bread,59,congo,978,Pool,Total,48,XAF,KG,7,1,0.0,2.8858511447906494,1145.0
55,Bread,59,congo,978,Pool,Total,48,XAF,KG,8,1,0.0,2.8858511447906494,1200.0
55,Bread,59,congo,978,Pool,Total,48,XAF,KG,9,1,0.0,2.8858511447906494,1010.0
55,Bread,59,congo,978,Pool,Total,48,XAF,KG,10,1,0.0,2.8858511447906494,1005.0
55,Bread,59,congo,978,Pool,Total,48,XAF,KG,12,1,0.0453,2.8858511447906494,1125.0
55,Bread,59,congo,978,Pool,Total,48,XAF,KG,1,1,0.006029032258064515,1.0,1100.0
55,Bread,59,congo,978,Pool,Total,48,XAF,KG,2,1,0.009751724137931034,1.0,1117.0
55,Bread,59,congo,978,Pool,Total,48,XAF,KG,3,1,0.0072064516129032264,1.0,1122.0
55,Bread,59,congo,978,Pool,Total,48,XAF,KG,4,1,0.015025,1.0,1187.0
55,Bread,59,congo,978,Pool,Total,48,XAF,KG,5,1,0.0,1.0,1210.0
55,Bread,59,congo,973,Kouilou,Grand marche/Fond Ntie-Ntie/Nkouikou,48,XAF,KG,4,0,0.015025,0.7441989779472351,765.0
55,Bread,59,congo,973,Kouilou,Grand marche/Fond Ntie-Ntie/Nkouikou,48,XAF,KG,5,0,0.0,0.7441989779472351,745.0
55,Bread,59,congo,973,Kouilou,Grand marche/Fond Ntie-Ntie/Nkouikou,48,XAF,KG,6,0,0.0,0.7441989779472351,735.0
55,Bread,59,congo,973,Kouilou,Grand marche/Fond Ntie-Ntie/Nkouikou,48,XAF,KG,7,0,0.0,0.7441989779472351,723.0
55,Bread,59,congo,973,Kouilou,Grand marche/Fond Ntie-Ntie/Nkouikou,48,XAF,KG,8,0,0.0,0.7441989779472351,725.0
55,Bread,59,congo,973,Kouilou,Grand marche/Fond Ntie-Ntie/Nkouikou,48,XAF,KG,9,0,0.0,0.7441989779472351,715.0
55,Bread,59,congo,973,Kouilou,Grand marche/Fond Ntie-Ntie/Nkouikou,48,XAF,KG,10,0,0.0,0.7441989779472351,710.0
55,Bread,59,congo,973,Kouilou,Grand marche/Fond Ntie-Ntie/Nkouikou,48,XAF,KG,11,0,0.0,0.7441989779472351,765.0
55,Bread,59,congo,973,Kouilou,Grand marche/Fond Ntie-Ntie/Nkouikou,48,XAF,KG,12,0,0.0453,0.7441989779472351,700.0
55,Bread,59,congo,973,Kouilou,Grand marche/Fond Ntie-Ntie/Nkouikou,48,XAF,KG,1,1,0.006029032258064515,2.8858511447906494,433.3
55,Bread,59,congo,973,Kouilou,Grand marche/Fond Ntie-Ntie/Nkouikou,48,XAF,KG,2,1,0.009751724137931034,2.8858511447906494,500.0
55,Bread,59,congo,973,Kouilou,Grand marche/Fond Ntie-Ntie/Nkouikou,48,XAF,KG,3,1,0.0072064516129032264,2.8858511447906494,912.0
55,Bread,59,congo,973,Kouilou,Grand marche/Fond Ntie-Ntie/Nkouikou,48,XAF,KG,4,1,0.015025,2.8858511447906494,802.0
55,Bread,59,congo,973,Kouilou,Grand marche/Fond Ntie-Ntie/Nkouikou,48,XAF,KG,5,1,0.0,2.8858511447906494,895.0
55,Bread,59,congo,973,Kouilou,Grand marche/Fond Ntie-Ntie/Nkouikou,48,XAF,KG,6,1,0.0,2.8858511447906494,990.0
55,Bread,59,congo,973,Kouilou,Grand marche/Fond Ntie-Ntie/Nkouikou,48,XAF,KG,7,1,0.0,2.8858511447906494,902.0
55,Bread,59,congo,973,Kouilou,Grand marche/Fond Ntie-Ntie/Nkouikou,48,XAF,KG,8,1,0.0,2.8858511447906494,1002.0
55,Bread,59,congo,973,Kouilou,Grand marche/Fond Ntie-Ntie/Nkouikou,48,XAF,KG,9,1,0.0,2.8858511447906494,807.0
55,Bread,59,congo,973,Kouilou,Grand marche/Fond Ntie-Ntie/Nkouikou,48,XAF,KG,10,1,0.0,2.8858511447906494,918.0
55,Bread,59,congo,973,Kouilou,Grand marche/Fond Ntie-Ntie/Nkouikou,48,XAF,KG,12,1,0.0453,2.8858511447906494,850.0
55,Bread,59,congo,973,Kouilou,Grand marche/Fond Ntie-Ntie/Nkouikou,48,XAF,KG,1,1,0.006029032258064515,1.0,822.0
55,Bread,59,congo,973,Kouilou,Grand marche/Fond Ntie-Ntie/Nkouikou,48,XAF,KG,2,1,0.009751724137931034,1.0,800.0
55,Bread,59,congo,973,Kouilou,Grand marche/Fond Ntie-Ntie/Nkouikou,48,XAF,KG,3,1,0.0072064516129032264,1.0,702.0
55,Bread,59,congo,973,Kouilou,Grand marche/Fond Ntie-Ntie/Nkouikou,48,XAF,KG,4,1,0.015025,1.0,700.0
55,Bread,59,congo,973,Kouilou,Grand marche/Fond Ntie-Ntie/Nkouikou,48,XAF,KG,5,1,0.0,1.0,800.0
55,Bread,59,congo,974,Lekoumou,Sibiti,48,XAF,KG,1,1,0.006029032258064515,2.8858511447906494,800.0
